"","feature","frequency","rank","docfreq","group"
"734","food_shelter",3,734,3,"all"
"735","shelter_clothing",3,735,3,"all"
"736","active_lifestyles",3,736,3,"all"
"737","christian_based",3,737,3,"all"
"738","hard_work",3,738,3,"all"
"739","educational_experiences",3,739,3,"all"
"740","corporation_organized",3,740,3,"all"
"741","cornell_football",3,741,1,"all"
"742","promote_community",3,742,3,"all"
"743","providing_community",3,743,3,"all"
"744","based_organization",3,744,3,"all"
"745","brain_cancer",3,745,2,"all"
"746","school_districts",3,746,3,"all"
"747","theatre_company",3,747,3,"all"
"748","community_leaders",3,748,3,"all"
"749","pediatric_cancer",3,749,2,"all"
"750","corporations_may",3,750,3,"all"
"751","terminally_ill",3,751,2,"all"
"752","promote_educational",3,752,3,"all"
"753","visual_arts",3,753,3,"all"
"754","vibrant_community",3,754,3,"all"
"755","medical_research",3,755,3,"all"
"756","bay_area",3,756,3,"all"
"757","dripping_springs",3,757,1,"all"
"758","related_issues",3,758,3,"all"
"759","leavethe99_inc",3,759,3,"all"
"760","pastoral_care",3,760,1,"all"
"761","provide_employment",3,761,3,"all"
"762","skills_promote",3,762,3,"all"
"763","miracle_league",3,763,1,"all"
"764","distributing_food",3,764,3,"all"
"765","pleasure_horse",3,765,1,"all"
"766","develop_relationships",3,766,3,"all"
"767","positive_atmosphere",3,767,3,"all"
"768","encourage_good",3,768,3,"all"
"769","underserved_communities",3,769,3,"all"
"770","memorial_library",3,770,3,"all"
"771","unity_sme",3,771,2,"all"
"772","sme_inc",3,772,2,"all"
"773","world_comes",3,773,2,"all"
"774","one_another",3,774,2,"all"
"775","creating_programs",3,775,2,"all"
"776","seamless_fun",3,776,2,"all"
"777","rewarding_way",3,777,2,"all"
"778","horse_racing",3,778,1,"all"
"779","assist_veterans",3,779,3,"all"
"780","t_thomas",3,780,1,"all"
"781","junior_achievement",3,781,1,"all"
"782","sports_programs",2,782,2,"all"
"783","family_gateway",2,783,1,"all"
"784","various_support",2,784,2,"all"
"785","safe_decent",2,785,2,"all"
"786","refugee_communities",2,786,2,"all"
"787","grass_roots",2,787,2,"all"
"788","volunteer_based",2,788,2,"all"
"789","initiatives_aimed",2,789,2,"all"
"790","service_activities",2,790,2,"all"
"791","productive_adults",2,791,2,"all"
"792","high_moral",2,792,2,"all"
"793","moral_character",2,793,2,"all"
"794","scholarships_grants",2,794,2,"all"
"795","therapeutic_services",2,795,2,"all"
"796","classes_social",2,796,2,"all"
"797","youth_development",2,797,2,"all"
"798","nbsp_meals",2,798,2,"all"
"799","human_life",2,799,2,"all"
"800","meals_nbsp",2,800,2,"all"
"801","commercial_development",2,801,2,"all"
"802","financial_hardship",2,802,2,"all"
"803","hardship_due",2,803,2,"all"
"804","non-for-profit_organization",2,804,2,"all"
"805","westchester_youth",2,805,1,"all"
"806","learning_tools",2,806,2,"all"
"807","soccer_league",2,807,2,"all"
"808","cancer_care",2,808,2,"all"
"809","activities_provide",2,809,2,"all"
"810","make_healthy",2,810,2,"all"
"811","emergency_services",2,811,2,"all"
"812","nonprofit_501",2,812,2,"all"
"813","provide_multimedia",2,813,2,"all"
"814","multimedia_equipment",2,814,2,"all"
"815","equipment_technologies",2,815,2,"all"
"816","produce_media",2,816,2,"all"
"817","purple_ribbon",2,817,1,"all"
"818","medical_transportation",2,818,2,"all"
"819","assistance_programs",2,819,2,"all"
"820","support_groups",2,820,2,"all"
"821","policy_research",2,821,2,"all"
"822","supported_living",2,822,2,"all"
"823","good_nutrition",2,823,2,"all"
"824","physical_development",2,824,2,"all"
"825","organization_operates",2,825,2,"all"
"826","organization_formed",2,826,2,"all"
"827","suffering_caused",2,827,2,"all"
"828","restore_hope",2,828,2,"all"
"829","provides_worldwide",2,829,2,"all"
"830","worldwide_relief",2,830,2,"all"
"831","christian_faith",2,831,2,"all"
"832","physical_education",2,832,2,"all"
"833","child_development",2,833,1,"all"
"834","conduct_activities",2,834,2,"all"
"835","urban_youth",2,835,2,"all"
"836","foundation_provides",2,836,2,"all"
"837","provides_services",2,837,2,"all"
"838","reducing_human",2,838,2,"all"
"839","human_suffering",2,839,2,"all"
"840","real_world",2,840,2,"all"
"841","hunger_poverty",2,841,2,"all"
"842","poverty_disease",2,842,2,"all"
"843","disease_war",2,843,2,"all"
"844","war_natural",2,844,2,"all"
"845","circumstances_creating",2,845,2,"all"
"846","creating_widespread",2,846,2,"all"
"847","distribution_activities",2,847,2,"all"
"848","appropriate_foreign",2,848,2,"all"
"849","new_hope",2,849,2,"all"
"850","hope_cdcs",2,850,2,"all"
"851","cdcs_mission",2,851,2,"all"
"852","12_months",2,852,2,"all"
"853","soccer_organization",2,853,2,"all"
"854","healthy_spirit",2,854,2,"all"
"855","loving_homes",2,855,2,"all"
"856","promote_integrity",2,856,2,"all"
"857","conduct_public",2,857,2,"all"
"858","public_activities",2,858,2,"all"
"859","activities_promoting",2,859,2,"all"
"860","proper_care",2,860,2,"all"
"861","potental_members",2,861,2,"all"
"862","general_regarding",2,862,2,"all"
"863","regarding_safety",2,863,2,"all"
"864","public_issues",2,864,2,"all"
"865","issues_keeping",2,865,2,"all"
"866","keeping_members",2,866,2,"all"
"867","members_informed",2,867,2,"all"
"868","issues_involving",2,868,2,"all"
"869","high_schools",2,869,2,"all"
"870","educational_system",2,870,2,"all"
"871","transparent_watercolor",2,871,1,"all"
"872","watercolor_painting",2,872,1,"all"
"873","social_welfare",2,873,2,"all"
"874","research_foundation",2,874,2,"all"
"875","raises_funds",2,875,2,"all"
"876","sport_opportunities",2,876,2,"all"
"877","provide_humanitarian",2,877,2,"all"
"878","public_service",2,878,2,"all"
"879","interactive_exhibits",2,879,2,"all"
"880","children_bringing",2,880,2,"all"
"881","bringing_families",2,881,2,"all"
"882","families_together",2,882,2,"all"
"883","environment_emphasize",2,883,2,"all"
"884","family_values",2,884,2,"all"
"885","inspires_learning",2,885,2,"all"
"886","nurturing_growth",2,886,2,"all"
"887","supporting_educational",2,887,2,"all"
"888","make_positive",2,888,2,"all"
"889","positive_life",2,889,2,"all"
"890","programs_focused",2,890,2,"all"
"891","academic_achievement",2,891,2,"all"
"892","relief_food",2,892,2,"all"
"893","provide_social",2,893,2,"all"
"894","religious_services",2,894,2,"all"
"895","emotional_spiritual",2,895,2,"all"
"896","encourage_involvement",2,896,2,"all"
"897","club_organized",2,897,2,"all"
"898","soccer_skills",2,898,2,"all"
"899","organization_working",2,899,2,"all"
"900","triangle_region",2,900,1,"all"
"901","community_volunteerism",2,901,2,"all"
"902","adult_youth",2,902,2,"all"
"903","thru_18",2,903,2,"all"
"904","18_years",2,904,2,"all"
"905","stairways_programming",2,905,1,"all"
"906","harm_reduction",2,906,2,"all"
"907","evidence_based",2,907,2,"all"
"908","sickle_cell",2,908,2,"all"
"909","supportive_housing",2,909,2,"all"
"910","provide_disaster",2,910,2,"all"
"911","al_baqee",2,911,1,"all"
"912","address_educate",2,912,2,"all"
"913","educate_coordinate",2,913,2,"all"
"914","provide_awareness",2,914,2,"all"
"915","housing_transportation",2,915,2,"all"
"916","mexiquenses_en",2,916,2,"all"
"917","community_arts",2,917,2,"all"
"918","en_texas",2,918,2,"all"
"919","educate_students",2,919,2,"all"
"920","texas_principal",2,920,2,"all"
"921","principal_mission",2,921,2,"all"
"922","international_leaders",2,922,1,"all"
"923","economic_support",2,923,2,"all"
"924","imigration_fees",2,924,2,"all"
"925","unites_states",2,925,2,"all"
"926","mexiquenses_citizens",2,926,2,"all"
"927","children_born",2,927,2,"all"
"928","leadership_coaching",2,928,1,"all"
"929","economic_empowerment",2,929,2,"all"
"930","charitable_assistance",2,930,2,"all"
"931","assist_young",2,931,2,"all"
"932","positive_attitudes",2,932,2,"all"
"933","local_schools",2,933,2,"all"
"934","care_system",2,934,2,"all"
"935","ordinary_people",2,935,2,"all"
"936","case_management",2,936,2,"all"
"937","west_africa",2,937,2,"all"
"938","empower_veterans",2,938,2,"all"
"939","social_educational",2,939,2,"all"
"940","veteran_suicide",2,940,1,"all"
"941","life_free",2,941,2,"all"
"942","help_women",2,942,1,"all"
"943","support_families",2,943,2,"all"
"944","nbsp_children",2,944,2,"all"
"945","children_nbsp",2,945,2,"all"
"946","self_esteem",2,946,2,"all"
"947","academic_proficiency",2,947,2,"all"
"948","college_attendance",2,948,2,"all"
"949","marin_city",2,949,2,"all"
"950","community_culture",2,950,2,"all"
"951","encourages_achievement",2,951,2,"all"
"952","equips_families",2,952,2,"all"
"953","graduation_rates",2,953,2,"all"
"954","provide_comprehensive",2,954,2,"all"
"955","organization_seeks",2,955,2,"all"
"956","nbsp_services",2,956,2,"all"
"957","art_history",2,957,2,"all"
"958","services_nbsp",2,958,2,"all"
"959","equal_justice",2,959,2,"all"
"960","justice_wyoming",2,960,2,"all"
"961","wyoming_foundation",2,961,2,"all"
"962","defends_access",2,962,2,"all"
"963","civil_legal",2,963,2,"all"
"964","supportive_activities",2,964,2,"all"
"965","guiding_principle",2,965,2,"all"
"966","justice_regardless",2,966,2,"all"
"967","financial_means",2,967,2,"all"
"968","asian_culture",2,968,2,"all"
"969","fullest_potential",2,969,2,"all"
"970","sustainable_manner",2,970,2,"all"
"971","year_old",2,971,2,"all"
"972","primary_purposes",2,972,2,"all"
"973","dubuque_jaycees",2,973,2,"all"
"974","welcome_central",2,974,1,"all"
"975","jaycees_inc",2,975,2,"all"
"976","related_projects",2,976,2,"all"
"977","non-profit_status",2,977,2,"all"
"978","private_operating",2,978,2,"all"
"979","operating_foundation",2,979,2,"all"
"980","sanford_lake",2,980,1,"all"
"981","non-profit_educational",2,981,2,"all"
"982","competitive_athletic",2,982,2,"all"
"983","athletic_events",2,983,2,"all"
"984","provide_healthcare",2,984,2,"all"
"985","stimulate_public",2,985,2,"all"
"986","long_beach",2,986,2,"all"
"987","help_meet",2,987,2,"all"
"988","emotional_physical",2,988,2,"all"
"989","psychosocial_support",2,989,1,"all"
"990","national_institute",2,990,2,"all"
"991","fitness_activities",2,991,2,"all"
"992","organization_shall",2,992,2,"all"
"993","wounded_soldiers",2,993,2,"all"
"994","association_will",2,994,2,"all"
"995","wounded_veterans",2,995,2,"all"
"996","much_needed",2,996,2,"all"
"997","role_models",2,997,2,"all"
"998","foundation_brings",2,998,2,"all"
"999","brings_together",2,999,2,"all"
"1000","united_nations",2,1000,2,"all"
"1001","urgent_need",2,1001,2,"all"
"1002","medical_treatment",2,1002,2,"all"
"1003","reduce_poverty",2,1003,2,"all"
"1004","provide_healthy",2,1004,2,"all"
"1005","basic_food",2,1005,2,"all"
"1006","food_necessities",2,1006,2,"all"
"1007","culture_via",2,1007,2,"all"
"1008","health_benefits",2,1008,2,"all"
"1009","animal_shelter",2,1009,2,"all"
"1010","special_emphasis",2,1010,2,"all"
"1011","round_community",2,1011,2,"all"
"1012","education_counseling",2,1012,2,"all"
"1013","nbsp_community",2,1013,2,"all"
"1014","community_nbsp",2,1014,2,"all"
"1015","spiritual_well",2,1015,2,"all"
"1016","accessory_dwelling",2,1016,1,"all"
"1017","dwelling_units",2,1017,1,"all"
"1018","housing_option",2,1018,2,"all"
"1019","renters_creating",2,1019,2,"all"
"1020","creating_economically",2,1020,2,"all"
"1021","years_old",2,1021,2,"all"
"1022","economically_healthy",2,1022,2,"all"
"1023","healthy_diverse",2,1023,2,"all"
"1024","beach_ca",2,1024,2,"all"
"1025","diverse_multi-generational",2,1025,2,"all"
"1026","multi-generational_communities",2,1026,2,"all"
"1027","reducing_carbon",2,1027,2,"all"
"1028","carbon_emissions",2,1028,2,"all"
"1029","bring_public",2,1029,2,"all"
"1030","raises_money",2,1030,2,"all"
"1031","governmental_attention",2,1031,2,"all"
"1032","existing_housing",2,1032,2,"all"
"1033","housing_stock",2,1033,2,"all"
"1034","changing_society",2,1034,2,"all"
"1035","face_obstacles",2,1035,2,"all"
"1036","school_commuinity",2,1036,2,"all"
"1037","second_units",2,1037,1,"all"
"1038","crime_prevention",2,1038,2,"all"
"1039","hancock_county",2,1039,1,"all"
"1040","nbsp_place",2,1040,2,"all"
"1041","provide_information",2,1041,2,"all"
"1042","place_nbsp",2,1042,2,"all"
"1043","nbsp_practice",2,1043,2,"all"
"1044","practice_nbsp",2,1044,2,"all"
"1045","quality_health",2,1045,2,"all"
"1046","nbsp_members",2,1046,2,"all"
"1047","members_nbsp",2,1047,2,"all"
"1048","nbsp_charitable",2,1048,2,"all"
"1049","charitable_nbsp",2,1049,2,"all"
"1050","enjoyable_experience",2,1050,2,"all"
"1051","stress_management",2,1051,2,"all"
"1052","first_response",2,1052,1,"all"
"1053","help_rebuild",2,1053,2,"all"
"1054","see_attachment",2,1054,2,"all"
"1055","attachment_1",2,1055,2,"all"
"1056","comfortable_place",2,1056,2,"all"
"1057","states_armed",2,1057,2,"all"
"1058","airline_companies",2,1058,1,"all"
"1059","companies_club",2,1059,1,"all"
"1060","club_members",2,1060,1,"all"
"1061","providing_aid",2,1061,2,"all"
"1062","working_together",2,1062,2,"all"
"1063","supplying_medical",2,1063,2,"all"
"1064","economic_opportunities",2,1064,2,"all"
"1065","adults_living",2,1065,2,"all"
"1066","provide_fundraising",2,1066,2,"all"
"1067","young_boys",2,1067,2,"all"
"1068","girls_provide",2,1068,2,"all"
"1069","provide_fields",2,1069,2,"all"
"1070","fields_coaches",2,1070,2,"all"
"1071","coaches_insurance",2,1071,2,"all"
"1072","insurance_leagues",2,1072,2,"all"
"1073","leagues_uniforms",2,1073,2,"all"
"1074","uniforms_referees",2,1074,2,"all"
"1075","families_children",2,1075,2,"all"
"1076","sports_activities",2,1076,2,"all"
"1077","minimal_fee",2,1077,2,"all"
"1078","contemporary_art",2,1078,2,"all"
"1079","young_inventors",2,1079,1,"all"
"1080","provide_physical",2,1080,2,"all"
"1081","best_quality",2,1081,2,"all"
"1082","sioux_city",2,1082,2,"all"
"1083","organic_farming",2,1083,2,"all"
"1084","operating_bethesda",2,1084,2,"all"
"1085","bethesda_farm",2,1085,2,"all"
"1086","organic_farm",2,1086,2,"all"
"1087","employs_local",2,1087,2,"all"
"1088","local_workers",2,1088,2,"all"
"1089","raise_chickens",2,1089,2,"all"
"1090","chickens_livestock",2,1090,2,"all"
"1091","organically_grown",2,1091,2,"all"
"1092","grown_crops",2,1092,2,"all"
"1093","develop_school",2,1093,2,"all"
"1094","community_microfarms",2,1094,2,"all"
"1095","little_dogs",2,1095,2,"all"
"1096","behavioral_assistance",2,1096,2,"all"
"1097","give_back",2,1097,2,"all"
"1098","provides_medical",2,1098,2,"all"
"1099","youth_hockey",2,1099,2,"all"
"1100","hockey_players",2,1100,2,"all"
"1101","care_services",2,1101,2,"all"
"1102","fairport_harbor",2,1102,1,"all"
"1103","medical_needs",2,1103,2,"all"
"1104","loving_care",2,1104,2,"all"
"1105","school_athletics",2,1105,2,"all"
"1106","league_baseball",2,1106,2,"all"
"1107","life_care",2,1107,2,"all"
"1108","provide_guidance",2,1108,2,"all"
"1109","elderly_veterans",2,1109,2,"all"
"1110","education_assistance",2,1110,2,"all"
"1111","workforce_development",2,1111,2,"all"
"1112","emotional_well-being",2,1112,2,"all"
"1113","build_bridges",2,1113,2,"all"
"1114","pet_owners",2,1114,2,"all"
"1115","animal_cruelty",2,1115,2,"all"
"1116","texas_chihuahua",2,1116,2,"all"
"1117","chihuahua_rescue",2,1117,2,"all"
"1118","tulare_county",2,1118,1,"all"
"1119","county_california",2,1119,1,"all"
"1120","underserved_population",2,1120,2,"all"
"1121","educate_children",2,1121,2,"all"
"1122","experiencing_homelessness",2,1122,2,"all"
"1123","spread_among",2,1123,2,"all"
"1124","among_people",2,1124,2,"all"
"1125","provide_students",2,1125,2,"all"
"1126","world_class",2,1126,2,"all"
"1127","fiscally_responsible",2,1127,2,"all"
"1128","enforcement_agencies",2,1128,2,"all"
"1129","natural_beauty",2,1129,2,"all"
"1130","public_appreciation",2,1130,2,"all"
"1131","roller_derby",2,1131,2,"all"
"1132","spiritual_awakening",2,1132,2,"all"
"1133","bassuk_center",2,1133,1,"all"
"1134","family_homelessness",2,1134,1,"all"
"1135","biblical_worldview",2,1135,2,"all"
"1136","family_needs",2,1136,2,"all"
"1137","housing_food",2,1137,2,"all"
"1138","transportation_health",2,1138,2,"all"
"1139","educational_outcomes",2,1139,2,"all"
"1140","fellowship_among",2,1140,2,"all"
"1141","barbershop_harmony",2,1141,2,"all"
"1142","harmony_society",2,1142,2,"all"
"1143","underprivileged_people",2,1143,2,"all"
"1144","educational_support",2,1144,2,"all"
"1145","providing_assistance",2,1145,2,"all"
"1146","patient_care",2,1146,2,"all"
"1147","snowmobile_clubs",2,1147,2,"all"
"1148","minnesota_snowmobile",2,1148,1,"all"
"1149","snowmobile_trail",2,1149,1,"all"
"1150","trail_system",2,1150,2,"all"
"1151","program_also",2,1151,2,"all"
"1152","also_offers",2,1152,2,"all"
"1153","offers_baseball",2,1153,2,"all"
"1154","baseball_using",2,1154,2,"all"
"1155","education_purpose",2,1155,2,"all"
"1156","medical_services",2,1156,2,"all"
"1157","equip_individuals",2,1157,2,"all"
"1158","healthy_behaviors",2,1158,2,"all"
"1159","promote_well-being",2,1159,2,"all"
"1160","school_spirit",2,1160,2,"all"
"1161","players_parents",2,1161,2,"all"
"1162","local_charities",2,1162,2,"all"
"1163","care_education",2,1163,2,"all"
"1164","quality_affordable",2,1164,2,"all"
"1165","living_environment",2,1165,2,"all"
"1166","distribution_service",2,1166,2,"all"
"1167","service_working",2,1167,2,"all"
